"MinTemp","MaxTemp","Rainfall","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"7.3","14.3","1.8","39.0","20.0","22.0","93.0","61.0","1015.5","1014.8","8.0","6.0","7.4","13.4","0"
"7.4","16.6","0.0","31.0","17.0","11.0","83.0","55.0","1020.7","1019.3","7.0","1.0","10.1","16.0","0"
"6.9","18.8","0.0","28.0","11.0","13.0","63.0","28.0","1024.4","1022.1","1.0","1.0","12.9","18.4","0"
"5.5","18.5","0.0","30.0","20.0","19.0","68.0","40.0","1026.2","1022.8","1.0","1.0","11.2","17.8","0"
"8.2","20.2","0.0","35.0","20.0","13.0","64.0","45.0","1027.7","1024.5","1.0","5.0","13.9","19.9","0"
"8.9","21.8","0.0","31.880536912751676","17.0","14.540106951871659","67.0","45.88235294117647","1028.3","1020.073493975904","1.0","4.0","13.6","20.7","0"
"8.9","22.2","0.0","31.880536912751676","12.158666666666667","14.540106951871659","71.60719041278296","45.88235294117647","1022.6684069611789","1020.073493975904","1.0","2.0","15.2","21.2","0"
"5.7","18.1","0.0","31.880536912751676","12.158666666666667","14.540106951871659","71.60719041278296","45.88235294117647","1022.6684069611789","1020.073493975904","0.0","1.0","11.4","17.8","0"
"7.3","18.9","0.4","31.880536912751676","12.158666666666667","14.540106951871659","71.60719041278296","45.88235294117647","1022.6684069611789","1020.073493975904","2.0","3.0","11.2","17.8","0"
"6.6","20.4","0.6","39.0","22.0","17.0","66.0","39.0","1023.7","1022.5","2.0","3.0","13.7","19.9","0"
"6.9","19.5","0.0","35.0","15.0","15.0","50.0","22.0","1027.3","1025.0","1.0","1.0","13.2","19.0","0"
"6.4","21.4","0.0","31.0","11.0","9.0","56.0","26.0","1028.4","1024.0","0.0","3.0","14.3","21.1","0"
"7.0","21.9","0.0","28.0","15.0","7.0","46.0","22.0","1025.6","1021.1","1.0","1.0","15.1","21.6","0"
"7.2","23.1","0.0","22.0","11.0","6.0","55.0","24.0","1021.7","1017.1","0.0","1.0","15.9","22.5","0"
"7.7","12.1","3.2","37.0","17.0","17.0","76.0","33.0","1022.2","1023.1","2.0","0.0","10.0","11.7","0"
"0.9","11.7","0.0","50.0","15.0","13.0","67.0","46.0","1027.8","1024.6","5.0","6.0","5.6","11.3","0"
"0.8","11.9","0.0","20.0","9.0","9.0","80.0","54.0","1024.1","1022.1","7.0","2.0","5.2","11.6","0"
"1.8","14.4","0.0","26.0","6.0","13.0","75.0","45.0","1023.5","1020.1","1.0","0.0","7.9","14.2","0"
"6.7","13.4","0.0","31.0","17.0","13.0","84.0","65.0","1022.1","1022.9","1.0","7.0","9.4","13.0","0"
"7.5","16.2","0.0","20.0","9.0","6.0","67.0","51.0","1029.8","1027.9","2.0","0.0","11.0","16.1","0"
"4.9","19.0","0.0","26.0","9.0","13.0","72.0","44.0","1029.8","1026.0","5.0","1.0","11.6","18.4","0"
"8.6","21.4","0.0","30.0","9.0","13.0","69.0","32.0","1026.1","1022.4","6.0","3.0","12.9","21.0","0"
"7.5","18.8","0.0","22.0","7.0","13.0","62.0","47.0","1025.2","1023.6","1.0","1.0","12.8","18.4","0"
"7.2","14.8","0.0","30.0","11.0","13.0","71.0","38.0","1030.5","1028.8","1.0","0.0","9.8","14.6","0"
"5.4","20.6","0.0","31.0","17.0","13.0","74.0","48.0","1031.9","1030.0","1.0","4.0","12.4","20.0","0"
"9.5","18.8","0.0","26.0","17.0","9.0","72.0","48.0","1032.2","1028.5","6.0","7.0","12.2","18.2","0"
"9.8","20.3","0.0","31.0","17.0","11.0","74.0","48.0","1028.9","1025.2","6.0","6.0","11.9","19.2","0"
"11.6","21.4","0.0","31.0","20.0","19.0","57.0","51.0","1025.8","1022.3","6.0","7.0","15.8","20.1","0"
"14.4","15.5","0.0","31.0","20.0","17.0","73.0","96.0","1022.0","1019.1","8.0","8.0","14.5","15.2","1"
"12.3","17.5","20.0","22.0","11.0","7.0","98.0","88.0","1018.3","1014.2","8.0","7.0","15.1","17.4","1"
"11.6","15.4","7.6","31.0","15.0","19.0","86.0","79.0","1014.2","1013.1","7.0","7.0","12.3","14.4","1"
"9.7","14.2","6.8","20.0","7.0","11.0","99.0","69.0","1017.9","1015.9","7.0","7.0","11.1","13.9","1"
"8.4","11.5","1.8","26.0","11.0","11.0","92.0","79.0","1020.3","1020.3","7.0","8.0","9.4","11.3","0"
"4.4","13.1","0.0","20.0","9.0","9.0","94.0","53.0","1025.4","1023.5","5.0","2.0","6.7","12.9","0"
"2.5","14.8","0.2","28.0","9.0","11.0","72.0","42.0","1027.9","1025.5","0.0","1.0","8.4","14.1","0"
"4.4","16.4","0.0","33.0","13.0","13.0","66.0","44.0","1027.5","1024.0","1.0","5.0","10.1","16.2","0"
"8.2","20.0","0.0","31.0","17.0","17.0","69.0","49.0","1024.2","1020.9","1.0","5.0","12.2","19.6","1"
"11.6","14.4","8.6","33.0","9.0","11.0","97.0","87.0","1021.3","1019.4","8.0","7.0","11.6","13.5","1"
"10.2","13.2","5.0","35.0","15.0","17.0","92.0","70.0","1026.7","1027.2","7.0","7.0","10.2","12.5","0"
"3.9","17.5","0.2","26.0","11.0","0.0","84.0","54.0","1032.9","1030.3","1.0","1.0","6.7","17.3","0"
"5.5","17.4","0.0","19.0","7.0","9.0","89.0","45.0","1033.5","1030.8","0.0","1.0","9.2","16.9","0"
"3.5","10.0","0.2","19.0","11.0","9.0","99.0","87.0","1033.5","1031.4","8.0","8.0","4.3","9.6","0"
"2.2","16.3","0.4","19.0","11.0","6.0","88.0","47.0","1031.8","1028.8","1.0","1.0","6.1","15.8","0"
"6.1","16.3","0.0","20.0","9.0","13.0","78.0","55.0","1028.3","1025.9","6.0","5.0","9.5","15.5","0"
"3.9","12.5","0.0","20.0","7.0","9.0","79.0","52.0","1029.7","1026.2","1.0","1.0","7.6","12.3","0"
"2.2","13.7","0.0","35.0","7.0","19.0","86.0","49.0","1027.5","1025.3","2.0","2.0","5.0","13.3","0"
"1.6","14.1","0.0","20.0","9.0","7.0","78.0","30.0","1028.3","1025.4","0.0","1.0","4.8","12.9","0"
"1.5","12.6","0.0","19.0","9.0","11.0","73.0","39.0","1025.4","1023.1","6.0","7.0","4.9","11.6","0"
"1.8","15.0","0.0","17.0","13.0","9.0","63.0","31.0","1023.1","1019.9","0.0","2.0","7.1","14.2","0"
"1.9","14.9","0.0","30.0","2.0","17.0","63.0","47.0","1020.1","1018.2","0.0","3.0","8.4","14.7","0"
"5.3","17.2","0.0","20.0","7.0","13.0","58.0","38.0","1022.1","1021.0","2.0","3.0","11.1","16.7","0"
"4.8","16.8","0.0","26.0","15.0","11.0","71.0","44.0","1026.2","1024.3","3.0","5.0","10.6","14.9","0"
"4.2","17.1","0.0","37.0","15.0","15.0","75.0","40.0","1026.3","1022.1","0.0","1.0","8.5","16.7","1"
"8.4","18.2","1.6","35.0","7.0","13.0","95.0","58.0","1020.8","1017.4","6.0","3.0","11.7","18.1","0"
"10.5","18.7","0.0","63.0","19.0","24.0","92.0","37.0","1013.7","1007.4","7.0","3.0","11.3","17.4","1"
"4.5","10.4","6.2","65.0","24.0","31.0","77.0","59.0","1013.1","1010.9","3.0","6.0","6.4","9.2","1"
"4.5","11.2","4.8","61.0","19.0","24.0","97.0","60.0","1017.8","1016.7","8.0","4.0","6.6","10.6","0"
"6.4","12.1","0.4","35.0","19.0","19.0","84.0","55.0","1019.1","1017.2","5.0","7.0","8.4","11.1","0"
"4.6","9.3","0.2","31.0","13.0","11.0","82.0","85.0","1016.9","1015.1","7.0","7.0","7.5","8.0","1"
"3.3","8.5","8.6","39.0","9.0","19.0","99.0","77.0","1020.0","1018.0","7.0","7.0","4.2","6.9","1"
"3.9","9.7","2.8","43.0","22.0","24.0","91.0","68.0","1022.0","1022.8","8.0","7.0","4.6","8.7","0"
"3.5","13.1","0.0","30.0","9.0","13.0","82.0","51.0","1028.4","1027.4","1.0","2.0","7.0","12.0","0"
"2.2","15.0","0.0","24.0","15.0","7.0","77.0","43.0","1031.5","1028.6","0.0","5.0","7.1","14.4","0"
"3.4","16.4","0.0","24.0","13.0","13.0","81.0","36.0","1031.8","1028.7","1.0","1.0","8.1","15.8","0"
"6.7","17.4","0.0","37.0","15.0","19.0","79.0","58.0","1029.7","1024.7","3.0","7.0","9.1","16.3","0"
"9.0","13.7","0.2","43.0","28.0","7.0","75.0","97.0","1022.9","1023.7","8.0","8.0","12.9","12.3","1"
"6.7","15.9","7.4","22.0","13.0","13.0","97.0","68.0","1025.2","1022.8","7.0","2.0","8.3","15.2","0"
"8.2","16.1","0.2","31.0","13.0","19.0","95.0","72.0","1019.2","1016.8","7.0","8.0","11.6","15.2","0"
"5.5","16.5","0.2","31.0","7.0","19.0","66.0","44.0","1022.5","1020.0","1.0","4.0","10.9","15.8","0"
"8.6","15.7","0.0","37.0","15.0","24.0","66.0","60.0","1022.4","1021.1","7.0","7.0","11.8","14.2","0"
"2.2","11.5","0.0","35.0","13.0","19.0","76.0","39.0","1031.8","1030.8","1.0","1.0","6.0","11.2","0"
"0.4","13.2","0.0","28.0","9.0","11.0","67.0","46.0","1036.6","1033.3","0.0","2.0","6.9","12.7","0"
"1.9","15.5","0.0","20.0","11.0","7.0","75.0","42.0","1033.8","1029.4","6.0","6.0","8.2","15.0","0"
"2.9","16.5","0.0","30.0","13.0","15.0","69.0","35.0","1027.0","1022.8","1.0","7.0","8.7","15.9","0"
"7.3","19.2","0.0","19.0","11.0","9.0","47.0","40.0","1023.1","1020.4","1.0","1.0","11.6","18.4","0"
"8.2","23.3","0.0","33.0","13.0","17.0","48.0","25.0","1019.9","1016.8","5.0","3.0","12.5","23.2","0"
"10.5","22.5","0.0","39.0","22.0","22.0","31.0","56.0","1015.1","1015.5","1.0","1.0","18.2","17.0","0"
"3.2","14.8","0.0","41.0","17.0","19.0","75.0","47.0","1023.4","1021.5","1.0","5.0","7.8","14.5","0"
"6.2","12.0","0.0","30.0","11.0","13.0","84.0","55.0","1025.6","1022.6","7.0","7.0","8.3","11.2","0"
"5.3","13.8","0.0","43.0","15.0","22.0","59.0","49.0","1021.4","1017.5","7.0","6.0","8.4","12.9","0"
"5.4","13.1","0.0","28.0","15.0","15.0","83.0","47.0","1022.8","1022.3","6.0","3.0","7.6","12.5","0"
"3.4","14.7","0.4","26.0","9.0","11.0","73.0","46.0","1027.0","1024.0","1.0","3.0","8.1","14.3","0"
"4.4","15.0","0.0","26.0","9.0","9.0","57.0","40.0","1025.9","1022.4","2.0","3.0","10.7","14.1","0"
"2.6","16.0","0.0","26.0","7.0","13.0","69.0","37.0","1022.8","1018.2","6.0","1.0","10.2","15.8","0"
"5.0","21.6","0.0","43.0","17.0","26.0","51.0","20.0","1018.2","1013.8","0.0","1.0","11.3","20.7","0"
"4.0","18.6","0.0","33.0","7.0","13.0","46.0","25.0","1016.5","1013.0","1.0","1.0","12.3","18.3","0"
"5.3","11.9","0.0","50.0","24.0","24.0","56.0","73.0","1010.3","1010.8","2.0","7.0","9.6","10.4","0"
"2.8","15.2","0.2","31.0","17.0","15.0","79.0","42.0","1023.3","1022.4","0.0","1.0","7.9","15.0","0"
"4.8","17.0","0.0","26.0","6.0","11.0","63.0","38.0","1028.8","1026.6","7.0","2.0","10.4","16.3","0"
"9.3","17.3","0.0","30.0","11.0","15.0","57.0","38.0","1030.8","1028.0","6.0","1.0","12.9","17.2","0"
"5.8","17.5","0.0","28.0","9.0","15.0","71.0","40.0","1027.9","1023.5","1.0","1.0","11.0","17.0","0"
"5.2","19.7","0.0","33.0","9.0","17.0","55.0","31.0","1022.6","1018.3","6.0","5.0","13.4","18.1","0"
"4.0","16.8","0.0","31.0","7.0","11.0","69.0","37.0","1022.9","1021.2","0.0","1.0","10.7","16.5","0"
"3.2","18.4","0.0","20.0","13.0","9.0","52.0","32.0","1026.0","1023.1","1.0","1.0","11.0","17.2","0"
"5.6","21.1","0.0","31.0","17.0","15.0","48.0","23.0","1026.6","1022.7","1.0","0.0","12.8","20.9","0"
"10.1","25.6","0.0","43.0","22.0","26.0","45.0","24.0","1022.0","1018.0","3.0","5.0","15.7","23.6","0"
"13.3","27.8","0.0","39.0","24.0","26.0","41.0","19.0","1019.7","1017.0","1.0","7.0","18.6","26.4","1"
"12.1","16.4","8.2","41.0","9.0","11.0","96.0","97.0","1020.2","1017.1","8.0","8.0","13.0","14.8","1"
"12.9","21.1","11.0","48.0","20.0","26.0","90.0","64.0","1012.0","1011.7","7.0","4.0","16.0","18.3","0"
"9.3","12.7","1.0","33.0","20.0","20.0","90.0","73.0","1020.5","1020.6","7.0","7.0","9.7","12.1","0"
"8.2","16.1","0.4","20.0","7.0","11.0","94.0","59.0","1024.2","1020.8","7.0","7.0","10.7","15.8","0"
"6.7","17.0","0.0","39.0","7.0","22.0","84.0","46.0","1022.7","1020.3","3.0","6.0","12.2","15.6","1"
"4.3","17.3","1.4","30.0","11.0","17.0","66.0","40.0","1026.0","1022.8","0.0","2.0","10.5","16.5","0"
"5.8","15.4","0.0","31.0","9.0","15.0","61.0","41.0","1026.0","1022.5","7.0","7.0","12.1","14.5","0"
"2.2","15.6","0.0","30.0","15.0","13.0","60.0","45.0","1023.8","1020.4","6.0","2.0","9.4","14.9","0"
"2.5","16.3","0.0","30.0","9.0","17.0","71.0","40.0","1021.1","1017.7","0.0","0.0","9.4","15.6","0"
"7.8","17.4","0.0","33.0","9.0","6.0","78.0","50.0","1025.3","1022.8","8.0","8.0","10.0","16.6","1"
"10.0","15.4","6.0","28.0","15.0","11.0","94.0","84.0","1023.9","1020.5","8.0","8.0","12.9","14.6","1"
"12.4","14.2","1.2","24.0","13.0","9.0","94.0","92.0","1019.2","1016.6","8.0","8.0","13.5","13.0","1"
"11.3","12.0","22.8","39.0","19.0","20.0","97.0","96.0","1010.0","1007.9","8.0","8.0","11.4","11.6","1"
"10.4","15.6","8.4","39.0","19.0","22.0","78.0","61.0","1009.0","1006.2","7.0","8.0","11.2","14.1","0"
"8.6","16.4","0.0","35.0","17.0","22.0","84.0","55.0","1009.3","1007.4","8.0","8.0","10.9","15.3","0"
"10.6","15.1","0.0","35.0","19.0","20.0","81.0","64.0","1011.4","1011.0","6.0","5.0","11.3","14.3","0"
"7.8","16.9","0.0","35.0","11.0","20.0","81.0","57.0","1014.9","1010.5","7.0","8.0","11.6","16.3","1"
"11.6","17.9","2.4","46.0","19.0","28.0","76.0","49.0","1011.5","1011.4","0.0","0.0","15.4","17.4","0"
"10.7","15.5","0.2","35.0","17.0","19.0","84.0","56.0","1022.6","1022.8","8.0","5.0","11.4","15.1","0"
"5.2","15.0","0.0","28.0","7.0","13.0","75.0","62.0","1027.9","1027.4","0.0","5.0","10.3","14.8","0"
"4.5","14.3","0.0","28.0","15.0","13.0","72.0","40.0","1035.7","1032.8","0.0","0.0","7.9","14.0","0"
"3.8","18.1","0.2","24.0","13.0","11.0","78.0","50.0","1035.8","1033.2","0.0","0.0","8.7","17.9","0"
"6.7","19.6","0.0","24.0","13.0","7.0","75.0","48.0","1035.3","1032.5","0.0","0.0","11.1","19.2","0"
"6.8","18.2","0.2","24.0","15.0","6.0","75.0","49.0","1031.6","1028.0","0.0","0.0","10.5","17.8","0"
"8.1","20.6","0.0","39.0","20.0","22.0","69.0","53.0","1023.8","1017.5","0.0","1.0","12.1","19.2","1"
"12.1","19.1","8.0","31.0","13.0","13.0","93.0","78.0","1015.6","1012.7","7.0","6.0","13.1","18.0","1"
"12.6","17.7","10.0","20.0","6.0","7.0","97.0","73.0","1017.6","1015.8","5.0","8.0","13.6","16.7","1"
"12.3","13.3","4.5","39.0","13.0","22.0","94.0","96.0","1010.4","1002.9","8.0","8.0","12.9","12.3","1"
"10.1","14.3","29.1","50.0","26.0","26.0","85.0","66.0","1007.5","1006.7","8.0","8.0","10.5","13.7","0"
"9.4","12.9","0.0","41.0","13.0","26.0","73.0","68.0","1011.0","1008.2","7.0","8.0","10.3","12.8","1"
"10.2","15.2","8.4","31.0","15.0","15.0","91.0","60.0","1012.5","1013.0","6.0","6.0","11.4","14.7","0"
"8.3","15.0","0.0","33.0","9.0","20.0","87.0","88.0","1013.1","1008.2","8.0","7.0","10.5","13.6","1"
"9.1","12.6","2.6","54.0","24.0","31.0","80.0","43.0","1012.8","1014.4","5.0","5.0","9.8","12.2","0"
"1.0","11.1","0.0","24.0","9.0","9.0","87.0","44.0","1024.5","1022.2","0.0","0.0","4.7","10.4","0"
"2.2","7.8","0.0","19.0","9.0","4.0","82.0","72.0","1021.0","1018.1","3.0","8.0","5.8","7.4","1"
"4.7","9.7","3.2","30.0","15.0","13.0","94.0","65.0","1020.7","1020.4","7.0","0.0","5.4","8.6","0"
"3.2","14.0","0.0","26.0","7.0","13.0","83.0","49.0","1027.7","1027.2","7.0","0.0","7.8","13.4","0"
"2.2","14.9","0.0","20.0","13.0","9.0","79.0","49.0","1029.4","1025.8","0.0","0.0","8.2","14.3","0"
"3.4","14.8","0.4","37.0","13.0","20.0","88.0","48.0","1021.7","1017.1","8.0","0.0","6.4","14.4","0"
"5.5","13.4","0.0","33.0","17.0","17.0","81.0","58.0","1023.8","1023.8","0.0","8.0","7.9","12.2","0"
"4.0","13.5","0.0","30.0","7.0","13.0","75.0","55.0","1030.0","1028.2","4.0","7.0","9.0","13.1","0"
"4.0","15.1","0.0","19.0","7.0","4.0","67.0","52.0","1028.7","1025.2","0.0","0.0","11.4","14.5","0"
"3.0","14.6","0.2","30.0","13.0","11.0","88.0","59.0","1019.9","1014.1","8.0","0.0","6.3","14.1","1"
"6.3","10.2","1.2","43.0","15.0","20.0","93.0","82.0","1012.3","1012.9","8.0","8.0","8.7","8.1","1"
"7.2","10.9","2.9","39.0","22.0","24.0","87.0","83.0","1017.6","1017.2","7.0","8.0","7.6","9.6","0"
"7.6","13.6","0.0","31.0","13.0","11.0","84.0","73.0","1020.4","1018.8","7.0","4.0","9.8","13.2","0"
"8.8","13.8","0.0","24.0","11.0","15.0","99.0","74.0","1021.6","1020.7","8.0","8.0","9.5","12.5","0"
"4.2","13.3","0.0","17.0","9.0","7.0","97.0","66.0","1024.8","1022.0","8.0","8.0","8.3","13.3","0"
"4.9","16.8","0.2","30.0","15.0","17.0","86.0","54.0","1021.8","1017.3","0.0","0.0","9.6","16.3","1"
"9.5","15.7","1.3","33.0","7.0","17.0","87.0","63.0","1014.3","1012.0","8.0","0.0","11.1","15.4","0"
"5.6","14.2","0.6","41.0","13.0","22.0","70.0","50.0","1014.7","1014.0","0.0","0.0","9.3","13.1","0"
"2.5","11.5","0.0","33.0","17.0","15.0","71.0","46.0","1026.3","1027.3","0.0","1.0","5.9","11.0","0"
"0.9","12.7","0.0","28.0","4.0","15.0","76.0","47.0","1033.6","1030.9","0.0","2.0","6.1","12.4","0"
"1.8","13.3","0.0","33.0","11.0","17.0","65.0","49.0","1032.2","1029.3","0.0","0.0","7.4","12.6","0"
"1.8","16.2","0.0","46.0","9.0","13.0","82.0","39.0","1030.2","1027.2","0.0","0.0","6.8","16.0","0"
"6.1","20.2","0.0","26.0","13.0","9.0","81.0","54.0","1028.3","1024.6","0.0","0.0","10.8","20.2","0"
"10.8","23.2","0.0","35.0","20.0","13.0","76.0","54.0","1025.0","1021.4","0.0","0.0","15.4","22.4","0"
"14.1","20.8","0.0","33.0","9.0","7.0","82.0","89.0","1022.3","1019.9","8.0","8.0","17.6","19.5","1"
"16.8","18.5","19.8","28.0","13.0","11.0","98.0","90.0","1019.2","1018.4","7.0","8.0","18.1","17.6","1"
"11.7","22.1","6.4","22.0","7.0","9.0","93.0","68.0","1018.9","1015.7","1.0","0.0","15.4","21.7","0"
"14.3","23.9","0.2","57.0","20.0","28.0","97.0","67.0","1012.0","1006.2","8.0","1.0","17.3","23.6","0"
"8.9","13.8","0.0","46.0","24.0","20.0","64.0","62.0","1013.8","1014.6","0.0","8.0","10.3","12.2","0"
"4.9","14.8","0.0","41.0","13.0","24.0","83.0","56.0","1017.1","1013.2","5.0","8.0","7.9","14.4","0"
"3.3","15.0","0.0","31.0","15.0","17.0","67.0","57.0","1019.8","1017.9","0.0","1.0","8.6","14.2","0"
"3.9","15.7","0.0","30.0","6.0","17.0","71.0","60.0","1020.8","1016.8","7.0","8.0","9.4","13.9","0"
"8.1","15.1","0.0","35.0","19.0","19.0","67.0","47.0","1019.8","1020.9","2.0","1.0","11.2","14.2","0"
"3.1","14.3","0.0","28.0","9.0","13.0","83.0","55.0","1029.6","1026.5","0.0","0.0","7.4","14.2","0"
"2.6","14.5","0.0","26.0","9.0","9.0","76.0","55.0","1027.7","1023.4","0.0","0.0","7.9","13.8","0"
"3.3","15.8","0.0","17.0","0.0","6.0","78.0","57.0","1024.9","1020.8","0.0","0.0","8.1","15.3","0"
"5.2","18.9","0.0","20.0","11.0","7.0","78.0","41.0","1021.3","1018.4","0.0","0.0","10.5","18.7","0"
"8.1","17.3","0.2","26.0","13.0","9.0","74.0","53.0","1017.3","1012.7","8.0","8.0","11.0","16.9","0"
"8.5","10.1","1.0","44.0","15.0","20.0","96.0","90.0","1013.3","1012.9","8.0","8.0","9.9","8.5","1"
"6.1","14.7","16.8","50.0","20.0","20.0","65.0","42.0","1019.8","1020.1","8.0","0.0","7.2","14.4","0"
"2.5","15.8","0.0","30.0","9.0","9.0","87.0","47.0","1026.0","1024.3","0.0","0.0","7.1","15.4","0"
"4.7","15.9","0.0","33.0","17.0","13.0","71.0","45.0","1030.2","1027.2","0.0","1.0","10.0","15.8","0"
"4.8","15.9","0.0","20.0","11.0","7.0","76.0","51.0","1026.9","1024.6","4.0","8.0","10.5","14.1","0"
"5.8","17.9","0.0","24.0","2.0","13.0","67.0","43.0","1025.6","1023.0","4.0","2.0","12.5","16.9","0"
"3.8","19.5","0.0","17.0","7.0","7.0","77.0","28.0","1025.0","1021.7","0.0","0.0","11.5","18.8","0"
"7.2","18.0","0.0","33.0","19.0","17.0","65.0","50.0","1021.2","1017.1","0.0","8.0","12.3","17.8","0"
"9.4","19.3","0.2","30.0","17.0","13.0","55.0","42.0","1017.3","1015.4","1.0","0.0","13.9","18.4","0"
"3.9","16.5","0.0","30.0","11.0","17.0","58.0","52.0","1022.7","1021.2","0.0","8.0","10.1","14.5","0"
"5.3","17.1","0.0","22.0","13.0","11.0","63.0","42.0","1024.6","1021.0","0.0","0.0","11.6","16.6","0"
"4.5","18.3","0.0","26.0","6.0","11.0","62.0","35.0","1025.5","1023.5","0.0","0.0","12.2","17.7","0"
"4.4","18.4","0.0","24.0","9.0","11.0","59.0","32.0","1029.3","1027.0","0.0","0.0","12.1","17.9","0"
"4.5","19.8","0.0","24.0","17.0","9.0","72.0","37.0","1031.0","1027.5","0.0","0.0","11.0","19.4","0"
"7.7","22.0","0.0","33.0","22.0","13.0","64.0","43.0","1029.1","1025.2","0.0","6.0","14.1","19.9","0"
"9.0","22.1","0.0","33.0","19.0","7.0","51.0","29.0","1026.3","1022.6","0.0","0.0","15.6","21.8","0"
"10.0","22.6","0.0","35.0","17.0","19.0","59.0","36.0","1022.8","1018.5","0.0","2.0","15.9","21.2","0"
"12.1","22.5","0.0","54.0","22.0","22.0","43.0","41.0","1015.5","1010.6","8.0","8.0","16.0","19.8","1"
"3.1","14.9","7.0","48.0","13.0","15.0","86.0","44.0","1020.9","1019.4","0.0","1.0","8.4","13.5","0"
"3.1","16.8","0.0","31.0","11.0","13.0","54.0","35.0","1021.5","1017.6","0.0","2.0","11.6","16.3","1"
"8.1","9.7","1.2","28.0","13.0","13.0","92.0","92.0","1013.9","1011.1","7.0","8.0","8.5","9.2","1"
"5.6","11.2","7.6","22.0","4.0","7.0","97.0","75.0","1016.5","1014.6","8.0","7.0","7.8","10.5","0"
"5.8","12.8","0.2","33.0","11.0","15.0","96.0","69.0","1012.3","1009.3","8.0","8.0","7.6","12.4","1"
"2.1","14.5","2.6","41.0","7.0","22.0","78.0","43.0","1016.6","1015.9","0.0","4.0","8.1","14.4","0"
"0.4","15.3","0.0","28.0","9.0","15.0","75.0","39.0","1023.1","1020.9","0.0","0.0","8.4","13.8","0"
"0.7","15.7","0.0","28.0","6.0","11.0","63.0","39.0","1026.2","1023.0","0.0","0.0","9.7","15.0","0"
"3.8","17.9","0.0","24.0","11.0","7.0","60.0","37.0","1024.9","1021.8","8.0","2.0","10.2","17.6","0"
"6.2","18.2","0.0","30.0","19.0","15.0","59.0","42.0","1024.7","1021.7","6.0","3.0","12.0","17.5","0"
"11.5","23.3","0.0","35.0","17.0","20.0","59.0","50.0","1022.0","1018.5","4.0","8.0","14.4","20.6","1"
"13.3","21.6","23.6","35.0","9.0","13.0","97.0","51.0","1019.3","1017.4","8.0","1.0","14.1","20.3","0"
"0.3","16.8","0.0","28.0","9.0","11.0","69.0","27.0","1034.5","1031.9","0.0","0.0","8.1","16.2","0"
"0.8","17.6","0.0","20.0","7.0","9.0","72.0","29.0","1034.8","1031.3","0.0","0.0","6.1","17.4","0"
"-0.5","18.2","0.0","19.0","7.0","9.0","68.0","28.0","1032.1","1028.3","0.0","0.0","7.3","17.4","0"
"2.9","17.7","0.0","20.0","6.0","9.0","67.0","29.0","1028.9","1025.1","0.0","0.0","8.4","17.1","0"
"1.1","15.8","0.0","26.0","9.0","15.0","80.0","37.0","1027.2","1024.7","4.0","0.0","6.0","15.3","0"
"2.8","15.3","0.0","43.0","13.0","24.0","77.0","42.0","1026.6","1024.2","0.0","1.0","8.7","14.1","0"
"1.6","16.5","0.0","30.0","11.0","13.0","84.0","32.0","1026.8","1024.2","0.0","0.0","5.3","16.3","0"
"2.3","18.5","0.0","31.0","15.0","17.0","73.0","41.0","1027.8","1025.1","0.0","0.0","7.1","18.4","0"
"2.7","15.3","0.0","30.0","9.0","19.0","83.0","43.0","1029.2","1027.1","0.0","0.0","7.1","14.4","1"
"4.7","18.5","2.4","37.0","19.0","13.0","87.0","60.0","1028.2","1026.1","8.0","0.0","10.9","17.7","0"
"9.0","19.8","0.6","22.0","13.0","11.0","80.0","56.0","1027.4","1024.3","7.0","8.0","12.6","18.3","0"
"6.6","18.7","0.0","35.0","9.0","19.0","87.0","47.0","1027.1","1025.5","0.0","0.0","10.5","18.0","0"
"5.0","19.5","0.2","26.0","9.0","7.0","87.0","38.0","1029.7","1026.9","0.0","0.0","9.7","19.3","0"
"6.2","21.6","0.0","24.0","9.0","11.0","76.0","41.0","1030.5","1026.7","0.0","0.0","12.2","20.9","0"
