"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"2015-11-21","Cobar","17.7","28.8","0","18.8","10","S",48,"S","SE",22,19,39,19,"1017.8","1015.4",1,1,"19.6","27.1","No"
"2015-11-22","Cobar","13.7","30","0","8.8","10.6","SW",31,"SE","SW",17,13,28,14,"1016.4","1013",0,0,"22.7","28.4","No"
"2015-11-23","Cobar","14.8","29.2","0","10.8","12.4","WSW",44,"S","WSW",11,24,25,15,"1015.5","1013.4",0,0,"21.1","28.1","No"
"2015-11-24","Cobar","14.4","31.7","0","8.8","11","WSW",43,"SSE","NW",13,11,23,26,"1016.6","1012.9",0,0,"23.5","30.1","No"
"2015-11-25","Cobar","17.4","37.9","0","9.4","11.8","N",50,"NE","NNW",19,24,31,6,"1012.1","1006.1",0,0,"28.3","36.1","No"
"2015-11-26","Cobar","23.2","28.2","0","16","10.3","WSW",54,"SW","SW",26,20,22,27,"1006.7","1009.3",4,7,"27.6","26.6","No"
"2015-11-27","Cobar","12","26.6","0","3.6","11.3","S",31,"SE","SSW",13,15,17,16,"1016.6","1013.7",4,1,"18.8","25.2","No"
"2015-11-28","Cobar","13.5","29.6","0","21.6","11","SSW",31,"SSE","WNW",9,11,17,20,"1015.8","1012.5",1,1,"21.3","28.1","No"
"2015-11-29","Cobar","16.4","32.8","0","6.6","5.7","WSW",39,"ENE","WSW",7,24,29,19,"1013.6","1010.2",1,1,"25.7","32.1","No"
"2015-11-30","Cobar","17.8","36.3","0","6.6","10.6","W",30,"NE","NNW",13,13,54,25,"1011.3","1008.2",2,3,"28.1","34.5","No"
"2015-12-01","Cobar","22.6","37.1","0","35.4","9.2","W",57,"N","W",22,33,11,17,"1008","1007.9",7,7,"30.7","34.7","No"
"2015-12-02","Cobar","14.5","26","0","11.8","12.6","SSW",57,"SSW","S",22,20,30,12,"1018.5","1017.3",1,1,"17.5","24.7","No"
"2015-12-03","Cobar","11.3","30.7","0","9.4","13.2","SE",41,"SE","ESE",20,20,17,16,"1022.1","1018.4",1,2,"20.3","28.7","No"
"2015-12-04","Cobar","17.6","33.3","0","13.6","10","E",39,"ENE","NNW",24,13,42,20,"1021","1016.8",1,1,"22.7","33","No"
"2015-12-05","Cobar","21.2","35.8","0","12","10","ENE",31,"NE","ENE",17,13,30,22,"1018.7","1014.3",1,2,"26.5","35.1","No"
"2015-12-06","Cobar","22.1","38.3","0","10.8","13.2","SE",37,"NE","NW",22,20,15,8,"1016.1","1012.4",3,1,"30.1","36.9","No"
"2015-12-07","Cobar","25.2","40","0","12.8","7.8","NNE",46,"NNE","NNE",20,24,17,10,"1013.9","1010.8",7,7,"31.6","38.6","No"
"2015-12-08","Cobar","27.4","31.4","0","16.4","1.5","ESE",56,"ESE","N",11,11,44,58,"1014.5","1013",7,7,"27.9","25.1","Yes"
"2015-12-09","Cobar","19.4","36","5.6","1.2","9.9","NNW",43,"NW","W",11,15,57,29,"1015.6","1013.1",1,1,"25.9","33.8","No"
"2015-12-10","Cobar","20.9","38.1","0","12.6","12.7","WNW",67,"NNE","W",19,39,27,5,"1014","1009.5",1,2,"28.5","36.7","No"
"2015-12-11","Cobar","20.6","32.4","0","17.4","8.3","SW",57,"SW","WSW",20,31,21,20,"1010.5","1010.9",1,7,"27.3","28.7","No"
"2015-12-12","Cobar","16.3","29.4","0","11.6","10.3","SW",35,"SE","SSW",11,13,28,9,"1015.5","1013",1,1,"21.2","27.7","No"
"2015-12-13","Cobar","14.6","33.8","0","10.6","11.5","NW",33,"E","NW",15,19,10,5,"1015.8","1012.5",2,5,"23.7","32.6","No"
"2015-12-14","Cobar","18.9","37","0","12","11.1","SE",30,"ENE","SSE",17,19,5,5,"1013.9","1011.3",7,7,"28.6","35.5","No"
"2015-12-15","Cobar","25.4","35.4","0","13.2","10.3","SW",37,"NE","SSE",15,15,8,10,"1011.1","1010.7",7,7,"32.7","33.8","No"
"2015-12-16","Cobar","20.5","38","0","8.6","13","E",56,"N","SSW",17,13,34,11,"1011.6","1008.1",3,6,"28.6","35.5","No"
"2015-12-17","Cobar","18.2","35.7","0","14","9.3","NE",43,"ENE","ESE",17,17,49,20,"1013.1","1010.7",0,4,"24","32.4","No"
"2015-12-18","Cobar","23.1","36.8","0","14.2","13","NE",46,"N","ESE",28,13,31,18,"1014","1010.9",1,1,"28.3","35.7","No"
"2015-12-19","Cobar","24.3","39.1","0","10.6","10.6","NW",41,"N","NNW",24,17,21,14,"1013.1","1008.9",3,3,"31.1","37.5","No"
"2015-12-20","Cobar","25.5","41.1","0","32","11.1","W",54,"N","NNW",28,22,16,10,"1011.2","1006.9",2,3,"32.4","39.1","Yes"
"2015-12-21","Cobar","22.5","23.8","1.2","14.8","0","SE",35,"SSW","S",9,17,90,89,"1016.1","1015",7,7,"22.5","21.9","Yes"
"2015-12-22","Cobar","18.5","25.6","12.2","1.8","0","ESE",35,"E","ESE",17,7,94,76,"1017","1014.9",8,7,"19.6","23.3","Yes"
"2015-12-23","Cobar","18","29.1","3.8","0.4","6.1","E",37,"SE","ESE",17,17,75,48,"1013.9","1011.1",7,6,"20.3","27.9","No"
"2015-12-24","Cobar","17.4","32.3","0","7.2","11.2","E",52,"E","ESE",22,19,56,32,"1013.4","1009.8",1,0,"22.5","30.8","No"
"2015-12-25","Cobar","19.8","35.3","0","12.2","12.3","NE",46,"ENE","NE",28,24,53,23,"1011.1","1006.1",1,3,"23.9","33.8","No"
"2015-12-26","Cobar","23.8","29.2","0","15.2","10.3","NNW",46,"NNW","SW",24,28,59,59,"1005.5","1006.7",7,7,"26.7","24.8","No"
"2015-12-27","Cobar","14.8","27.6","0.4","8.4","12.4","SSW",43,"SSE","S",20,22,38,13,"1016.9","1015.7",1,1,"18.7","26.2","No"
"2015-12-28","Cobar","14.5","30.6","0","10.4","11.2","ESE",43,"E","ENE",24,15,41,18,"1019.3","1016.8",0,0,"20.2","29","No"
"2015-12-29","Cobar","16.6","31.7","0","11.2","11.4","SSE",41,"E","SE",20,24,38,17,"1019.6","1016.7",0,0,"21.1","29.7","No"
"2015-12-30","Cobar","20.2","35.5","0","11.6","12.1","ENE",35,"NE","NE",20,15,19,11,"1015.8","1013.7",7,7,"24.8","32.7","No"
"2015-12-31","Cobar","21.9","35.8","0","13","12.1","ENE",35,"NE","E",20,19,25,10,"1014.3","1011.4",7,7,"26.7","35.2","No"
"2016-01-01","Cobar","24.5","36.4","0","2.8","12.4","S",31,"ENE","SSE",20,15,23,13,"1011.7","1008.3",0,1,"28.3","34.5","No"
"2016-01-02","Cobar","26.5","33","0","23","10.3","WNW",61,"SW","SW",19,17,27,21,"1008.9","1006.5",7,7,"27.6","31.3","No"
"2016-01-03","Cobar","22.3","29.8","0","6","11.2","E",46,"NNE","ENE",20,28,51,40,"1009","1009.1",6,7,"24","26.3","No"
"2016-01-04","Cobar","16.3","28.2","0","9.6","10","ENE",37,"E","SSE",19,13,59,47,"1012.7","1010.7",1,7,"22.1","25.8","No"
"2016-01-05","Cobar","19","30.7","0","5","8.8","SSE",46,"ESE","SSE",9,20,62,43,"1011.2","1007.8",2,4,"23.9","29.5","No"
"2016-01-06","Cobar","17.1","31.4","0","8.4","10.5","S",39,"SSE","S",11,22,62,59,"1011.5","1010",1,4,"22.9","29","No"
"2016-01-07","Cobar","18.9","32.4","0","9.4","12.4","SE",43,"ESE","SE",17,20,47,21,"1014.4","1013.3",0,3,"23.8","30.1","No"
"2016-01-08","Cobar","18.8","34.9","0","2.4","0.1","S",30,"ESE","SSE",11,17,21,11,"1017.9","1015.2",1,2,"27.8","32.9","No"
"2016-01-09","Cobar","20.6","38.4","0","22","11.3","SW",33,"N","ENE",9,7,20,11,"1017","1014",1,1,"30","36.7","No"
"2016-01-10","Cobar","21.1","40.6","0","12.4","13","SSW",33,"N","SSW",6,13,20,6,"1014.7","1011.9",0,1,"28.8","38.3","No"
"2016-01-11","Cobar","24.4","42.3","0","10.4","9.8","W",39,"N","N",19,15,22,7,"1010.8","1007.7",7,7,"29.9","41.5","No"
"2016-01-12","Cobar","26.9","42.5","0","8.6","10.3","SW",54,"W","WNW",11,20,19,14,"1011.7","1008.7",7,6,"31.4","41.5","No"
"2016-01-13","Cobar","27.3","42.5","0","13.4","12.7","NE",74,"NW","WNW",13,24,28,14,"1013.4","1010.6",1,6,"34.8","40.5","Yes"
"2016-01-17","Cobar","18.8","31.5","2.8","30.8","11.4","ENE",43,"ENE","ESE",19,17,50,29,"1020.4","1016.4",1,6,"22.3","28.9","No"
"2016-01-18","Cobar","19.3","34.5","0","9","11.2","E",33,"ENE","S",19,9,38,19,"1016.8","1014",7,5,"24.5","32.2","No"
"2016-01-19","Cobar","21.6","37.5","0","10.4","13.1","ENE",44,"NNE","ENE",19,13,29,13,"1015.4","1011.7",1,3,"28.8","35.5","No"
"2016-01-20","Cobar","25.6","40.5","0","14.6","11.2","NW",54,"N","NNW",22,26,26,22,"1012.5","1007.7",6,7,"31","37.2","Yes"
"2016-01-21","Cobar","22.5","36.7","8","8.6","10.9","W",33,"NW","WSW",11,15,67,33,"1010.6","1009",7,4,"27.2","34.8","No"
"2016-01-22","Cobar","26.3","36.8","0","11.1","8.5","WSW",52,"NNW","SW",9,19,58,82,"1008.1","1007.2",7,7,"29.4","27.1","Yes"
"2016-01-23","Cobar","20.4","33.7","2.2","4.2","10.1","S",35,"S","SSW",15,17,69,28,"1010.2","1008.5",1,3,"24.7","32","No"
"2016-01-24","Cobar","21.4","34.2","0","10.8","10.4","WSW",37,"SE","SW",11,20,47,26,"1010.2","1008.1",1,4,"26.4","33","No"
"2016-01-25","Cobar","20.4","36.5","0","9","11","W",35,"S","WSW",11,20,30,15,"1010.2","1007.2",5,3,"26.1","35.8","No"
"2016-01-26","Cobar","23.9","37.2","0","10.4","10.3","NE",43,"ENE","E",19,17,57,25,"1010.8","1007.8",5,7,"26.5","35.4","No"
"2016-01-27","Cobar","26.4","30.6","0","12.6","3.2","ESE",54,"NE","N",24,11,58,55,"1008.2","1005.5",7,7,"27","29","Yes"
"2016-01-28","Cobar","19.6","36.7","7.4","7","9.8","SW",37,"N","WNW",11,9,76,25,"1006.3","1002.9",5,4,"23.2","35.2","No"
"2016-01-29","Cobar","20","29.8","0","10.6","11.5","W",41,"SW","SW",20,17,50,33,"1002.6","1000.6",1,2,"21.9","27.7","No"
"2016-01-30","Cobar","16.8","31.1","0","10","12.3","NW",57,"NE","NW",20,26,44,16,"1001.4","998.7",1,3,"22.5","28.4","No"
"2016-01-31","Cobar","12.9","29.2","0","9.4","12.5","W",41,"WNW","NW",15,17,48,22,"1006.1","1004.3",1,3,"19.7","27.4","No"
"2016-02-01","Cobar","17.7","33.5","0","9.4","11.3","WSW",52,"SW","WSW",13,20,38,17,"1004.9","1003.1",1,1,"23.4","32.4","No"
"2016-02-02","Cobar","18.2","32.8","0","13.6","10.6","NE",31,"NE","NW",20,13,40,28,"1005.1","1001.9",7,7,"23.5","31.9","No"
"2016-02-03","Cobar","23.5","32.6","1","5.4","12","WSW",54,"WSW","SSW",26,28,59,38,"1001.9","1002.4",1,1,"25.3","30.9","No"
"2016-02-04","Cobar","19.9","32.6","0","12.4","4.5","E",50,"S","SSE",20,17,58,40,"1008.4","1006.7",7,6,"20.4","29.4","No"
"2016-02-05","Cobar","19.6","32.4","0","11.6","10","E",54,"E","E",31,20,44,27,"1011.8","1009.9",1,1,"22.3","30.9","No"
"2016-02-06","Cobar","19.2","32.5","0","2.8","11.2","ESE",46,"E","NE",22,9,52,33,"1012.9","1010",1,7,"22.7","30.3","No"
"2016-02-07","Cobar","21.4","34.7","0.6","19.8","10","SSE",35,"ENE","SSE",17,15,53,24,"1014.7","1012.1",1,3,"24.3","33.2","No"
"2016-02-08","Cobar","20.5","35.5","0","14.4","13.2","ESE",41,"E","E",15,22,42,13,"1016.6","1013.8",0,0,"25.5","34.6","No"
"2016-02-09","Cobar","21.7","35.5","0","12.6","10.7","ESE",46,"ENE","ESE",26,19,32,15,"1016.8","1014.5",0,0,"26.1","34.1","No"
"2016-02-10","Cobar","21.3","37","0","9","12.1","ENE",35,"NE","SSE",26,9,38,17,"1013.7","1010.2",0,3,"26.1","34.5","No"
"2016-02-11","Cobar","23.5","38","0","12","6.4","W",44,"NNW","NNW",13,9,25,12,"1011.5","1008.4",7,7,"30.3","37.3","No"
"2016-02-12","Cobar","19.8","38.2","0.2","10","12.5","E",30,"NE","W",15,9,32,12,"1012.5","1009.7",1,2,"28.2","37.1","No"
"2016-02-13","Cobar","23.8","39.5","0","12","11.9","W",37,"NNE","ESE",17,13,31,11,"1011.3","1008",1,1,"28.7","38.4","No"
"2016-02-14","Cobar","23.3","41.5","0","12.8","12.4","WNW",56,"NW","NNW",9,17,22,7,"1009.5","1005.9",0,2,"30.4","41.5","No"
"2016-02-15","Cobar","21.3","35.4","0","16.8","9.8","WSW",44,"S","SW",15,20,29,12,"1011.1","1008.3",6,6,"22.8","34","No"
"2016-02-16","Cobar","18.8","30.4","0","13","12.6","SW",43,"S","SW",17,20,34,19,"1012.5","1010.1",0,1,"21.5","29.1","No"
"2016-02-17","Cobar","15.2","29.5","0","13","10.3","SW",41,"SSW","SSW",17,22,33,16,"1012.5","1009.2",0,0,"17.5","26.3","No"
"2016-02-18","Cobar","14.6","33","0","10.6","12","SW",35,"SSW","WSW",9,19,43,20,"1009.7","1006.8",0,0,"21","31.7","No"
"2016-02-19","Cobar","20.3","35.7","0","10","10","WSW",43,"E","WSW",9,15,25,13,"1010.8","1009.7",1,1,"28.2","33.7","No"
"2016-02-20","Cobar","21.8","37.1","0","11.4","12.4","SE",44,"ESE","S",17,15,24,11,"1015.4","1014.1",1,3,"27.7","35.9","No"
"2016-02-21","Cobar","23.1","38.1","0","13.4","11.4","ENE",46,"E","SSE",20,15,52,19,"1019.7","1017.3",1,4,"26.8","34.8","No"
"2016-02-22","Cobar","25.2","38.2","0","11.4","9.3","ENE",35,"NE","E",20,13,40,16,"1021.1","1017.7",2,5,"28.5","37.5","No"
"2016-02-23","Cobar","23.8","39.4","0","12","13.2","SE",33,"NE","ENE",19,20,25,12,"1016.9","1013.8",1,1,"28.8","38.2","No"
"2016-02-24","Cobar","24.3","39.5","0","14.6","12.7","NNE",46,"N","NW",17,15,21,10,"1013.3","1010.3",0,0,"30.1","38.3","No"
"2016-02-25","Cobar","23.7","41.5","0","15.8","12.7","NW",37,"NNW","W",17,15,24,11,"1012","1009.7",1,1,"30.1","40","No"
"2016-02-26","Cobar","27.5","36.7","0","15","10.5","SSE",35,"S","S",19,15,35,18,"1014.3","1012.4",1,1,"28","35.6","No"
"2016-02-27","Cobar","20.8","35.6","0","13.6","10.5","S",31,"S","S",17,13,26,14,"1015.6","1013",1,1,"24.2","33.8","No"
"2016-02-28","Cobar","20.6","36.2","0","10","12.7","SSE",28,"E","SSW",15,17,53,18,"1015.5","1012.7",0,2,"24.8","34.6","No"
"2016-02-29","Cobar","22.6","36.8","0","11.6","11.4","ENE",37,"E","NNW",20,7,38,15,"1016.2","1013.7",0,2,"26.5","35.9","No"
"2016-03-01","Cobar","22.4","37.1","0","13","12.3","ENE",41,"ENE","ENE",26,13,39,12,"1016.4","1014.6",0,1,"25.9","36.3","No"
"2016-03-02","Cobar","24.5","38","0","14","8.9","NNE",31,"NNE","NW",19,13,36,17,"1017.6","1015.5",5,7,"28.4","37.2","No"
"2016-03-03","Cobar","24.8","39.4","0","10.6","11.7","S",50,"NNE","NE",19,15,27,14,"1018.3","1015.2",2,5,"29.7","37.5","No"
"2016-03-04","Cobar","25.1","37.7","0","13.6","11.2","E",52,"ENE","S",22,11,50,27,"1016.9","1014.1",7,1,"26.9","34.9","Yes"
"2016-03-05","Cobar","22.7","38","2.4","4","10","NE",24,"ENE","SE",15,11,42,25,"1017.6","1015.2",7,7,"27.4","36.2","No"
"2016-03-06","Cobar","24.3","38.3","0","1.6","12","NNE",31,"NE","NE",15,17,30,15,"1017.7","1014.9",3,2,"29.1","37.7","No"
"2016-03-07","Cobar","22.6","37.4","0","33.2","12.7","NE",35,"NNE","NE",22,17,33,17,"1017.9","1015.2",1,1,"27.4","36.7","No"
"2016-03-08","Cobar","23","37.6","0","12","10.6","ENE",33,"NE","ENE",15,13,32,19,"1018.1","1015.6",0,4,"29.2","36.7","No"
"2016-03-09","Cobar","23.7","36.5","0","12.6","9.5","NNE",39,"NE","ENE",20,17,42,26,"1017.9","1014.8",6,6,"27.5","34.4","No"
"2016-03-10","Cobar","24.4","36.4","0","11.6","10.6","NE",43,"NNE","NNE",20,20,40,26,"1017.5","1014.8",7,7,"26.6","34","No"
"2016-03-11","Cobar","25.8","38.4","0","10.6","0.5","W",50,"NNE","N",15,17,39,22,"1015.3","1012.5",7,6,"28.9","38.3","Yes"
"2016-03-12","Cobar","22.1","37","4.8","6.6","10","W",26,"E","WSW",9,15,54,27,"1017.2","1015.1",2,3,"28.1","35.4","No"
"2016-03-15","Cobar","22.3","33","1","10.2","0","ESE",44,"E","ESE",17,22,61,31,"1014.1","1011.9",7,7,"24.7","32.7","Yes"
"2016-03-16","Cobar","19.6","24.8","22.4","6.4","0","ESE",33,"ESE","E",20,13,81,91,"1014.6","1013.1",7,7,"20","21.1","Yes"
"2016-03-17","Cobar","18.7","29.9","35","3","10","ENE",33,"E","S",19,6,70,49,"1012.1","1007.9",2,7,"21.9","29.3","No"
"2016-03-18","Cobar","21.9","27.5","1","4.6","10.3","SW",59,"WSW","SSW",11,31,78,62,"1004.1","1005.1",7,3,"23.6","21.5","Yes"
"2016-03-19","Cobar","11.1","21.5","1.4","6.4","12.6","SW",35,"SSW","S",13,22,68,33,"1014.1","1012.3",2,1,"13.7","20.1","No"
"2016-03-20","Cobar","10.2","24.3","0","4.8","12.4","SSW",37,"S","SSW",13,15,60,31,"1015.2","1012.8",1,0,"14.6","23.1","No"
"2016-03-21","Cobar","12.4","27.1","0","6.8","9.7","ENE",43,"ESE","SSE",20,15,65,31,"1014.1","1011.6",1,4,"17.2","25.6","No"
"2016-03-22","Cobar","15.4","27.7","0","6.6","11.2","E",33,"E","ESE",22,13,58,27,"1015.7","1013.3",0,1,"18.2","26.6","No"
"2016-03-23","Cobar","15.4","29.3","0","7","11.1","WSW",24,"E","NNE",13,7,40,24,"1017.2","1015.6",6,5,"19.9","28.1","No"
"2016-03-24","Cobar","17","31.8","0","6.6","11.4","W",30,"E","SE",13,9,30,18,"1019.3","1016.7",1,1,"22","30.7","No"
"2016-03-25","Cobar","18.3","30.1","0","7.4","10.3","SSW",35,"SSW","SSW",9,17,38,27,"1017.8","1016.4",7,7,"21.5","28.8","No"
"2016-03-26","Cobar","15.9","29.5","0","5.6","10.3","SW",33,"SSE","SSW",9,19,48,20,"1018.2","1015.7",1,1,"20.5","28.9","No"
"2016-03-27","Cobar","12.9","27.7","0","9.2","11.7","WSW",31,"S","SW",9,17,46,24,"1017.9","1015.1",1,3,"17.1","26.5","No"
"2016-03-29","Cobar","17.1","22.5","0","5","2.9","SSW",20,"WNW","WNW",2,7,51,40,"1018.2","1016.1",8,8,"18.2","22","No"
"2016-03-30","Cobar","14.7","24.8","0","4","12.1","WSW",35,"SSW","W",13,17,64,30,"1018.4","1015.9",7,1,"16.3","23.7","No"
"2016-03-31","Cobar","8.8","24.7","0","6","10.5","WSW",24,"SSW","WSW",7,15,48,23,"1019.3","1016.5",2,1,"13.9","23.3","No"
"2016-04-01","Cobar","12.5","29.2","0","7","12.4","N",35,"ESE","NNW",13,19,32,17,"1017.7","1015.3",1,1,"18.6","28.5","No"
"2016-04-02","Cobar","15.7","31","0","3.6","12.4","WSW",31,"ENE","SSW",4,15,32,20,"1018.6","1017.1",2,1,"21.7","29","No"
"2016-04-03","Cobar","14.8","30.1","0","13.2","12.4","SSE",26,"S","ESE",15,9,44,25,"1022.3","1018.7",1,5,"21.3","29.4","No"
"2016-04-04","Cobar","14","31.4","0","8","11.4","S",24,"E","WNW",13,9,41,19,"1019","1014.3",2,1,"22","30.9","No"
"2016-04-05","Cobar","16.7","34.2","0","6.6","7.8","NNE",35,"NNE","NNW",24,17,42,14,"1016.1","1012.1",0,1,"25.4","33.5","No"
"2016-04-06","Cobar","21.1","35.8","0","9.2","13","NNW",44,"N","WNW",20,20,31,18,"1015.2","1012.8",1,1,"28.8","35.1","No"
"2016-04-07","Cobar","14.6","27.2","0","10.6","3.3","SSE",41,"SE","S",15,11,49,23,"1022.4","1018.8",5,6,"18.2","26.4","No"
"2016-04-08","Cobar","16.9","27","0","9.4","11.4","E",35,"SSW","SSE",17,11,27,26,"1023.1","1019",7,1,"19.3","26.2","No"
"2016-04-09","Cobar","13.2","28.6","0","5.4","10.7","ESE",28,"SE","SW",13,13,40,26,"1021.6","1018.2",8,2,"20","28.1","No"
"2016-04-10","Cobar","13.8","27.4","0","6.6","11","SSW",28,"SSE","SW",13,11,31,24,"1021.2","1018.2",6,7,"21.2","26.5","No"
"2016-04-11","Cobar","13","25.3","0","6","11","SSW",31,"SW","SSW",13,20,46,32,"1021.6","1018.4",1,3,"18.5","24.6","No"
"2016-04-12","Cobar","11.8","26","0","6.2","10.5","S",33,"S","S",13,19,43,21,"1022.3","1019",0,0,"19.3","25.5","No"
"2016-04-13","Cobar","13.3","29.1","0","6","10.4","E",31,"ESE","E",17,15,51,21,"1023.6","1020.3",0,1,"19.1","28.5","No"
"2016-04-14","Cobar","16.4","29.9","0","6","10.6","NE",39,"NE","NE",24,13,47,26,"1025.9","1022.2",5,6,"22.2","27.9","No"
"2016-04-15","Cobar","16.4","29","0","3.4","9.8","NNE",33,"NNE","N",24,13,44,28,"1024","1019.8",1,1,"22.4","28.2","No"
"2016-04-16","Cobar","19.1","29.5","0","14","12.6","SW",41,"N","SW",17,13,26,25,"1019.9","1016.5",7,7,"25.7","27.8","No"
"2016-04-17","Cobar","16.6","30.3","0","4","12.7","S",41,"E","SW",9,9,45,19,"1019.1","1014.7",3,6,"22.7","29","No"
"2016-04-18","Cobar","13.7","27.2","0.8","3.6","11.2","ESE",22,"ENE","ESE",13,11,64,28,"1018.6","1015.3",2,3,"19","26.4","No"
"2016-04-19","Cobar","14.4","28.9","0","4.6","5.8","ENE",24,"ENE","SE",13,9,55,25,"1019.9","1017.1",7,5,"20.3","28","No"
"2016-04-20","Cobar","14.8","29.4","0","6.6","10.6","ENE",24,"NE","ESE",13,11,46,20,"1022","1018.7",7,2,"21.9","28.9","No"
"2016-04-21","Cobar","17.9","31.7","0","6.6","12.7","NE",26,"NE","SW",19,7,37,16,"1021","1017.7",3,2,"23.5","31.5","No"
"2016-04-22","Cobar","18","27.7","0","7.6","10.3","SW",37,"SSW","SSW",13,24,58,35,"1021.6","1018.8",3,1,"20.1","26.4","No"
"2016-04-23","Cobar","10.4","25.5","0","7.4","10.5","SSE",30,"S","S",13,17,52,31,"1024.2","1021.3",1,1,"14.6","24.8","No"
"2016-04-24","Cobar","13.5","25.3","0","6.6","11.2","ENE",39,"E","ESE",20,22,49,25,"1027.7","1024.3",1,1,"18.5","24.8","No"
"2016-04-25","Cobar","12.2","25.4","0","4.6","11.4","NE",33,"ENE","ESE",17,11,50,27,"1028.9","1025.1",0,0,"18.4","24.7","No"
"2016-04-26","Cobar","13.3","26.8","0","5","11.4","ENE",31,"NE","NE",24,11,53,31,"1027.2","1022.8",0,1,"19.5","26.1","No"
"2016-04-27","Cobar","14.7","27.7","0","6.6","10.6","NNE",39,"NE","N",26,9,50,33,"1023.7","1019.6",2,7,"20.4","26.6","No"
"2016-04-28","Cobar","16.9","29.3","0","6.6","12.7","NNE",33,"NNE","NNW",19,15,43,29,"1021.9","1018.4",1,1,"21.5","28","No"
"2016-04-29","Cobar","19.3","28.2","0","7.2","1.5","WNW",100,"NE","N",19,17,42,39,"1018.5","1014.6",8,8,"21.7","27.4","Yes"
"2016-04-30","Cobar","16.5","25.9","38.6","2.4","0","N",31,"NE","NE",15,11,82,59,"1018","1014.8",7,4,"19.9","25.3","Yes"
"2016-05-01","Cobar","17.3","23.5","3.2","3.8","1.4","N",31,"NW","WSW",13,11,80,38,"1016.1","1015.6",5,6,"20.9","23.1","No"
"2016-05-02","Cobar","10.6","20","0","5","10","E",22,"E","NNE",15,6,64,52,"1017.3","1014.3",1,5,"14.3","19.7","No"
"2016-05-03","Cobar","9","22.2","0.2","1.6","8.5","WNW",31,"NNW","W",6,17,87,38,"1014.7","1011.6",6,7,"15.4","21.5","No"
"2016-05-04","Cobar","10.7","22.1","0","4","10.7","SSE",20,"SE","W",9,11,63,44,"1018.5","1016.6",2,1,"16.4","21.8","No"
"2016-05-05","Cobar","11.1","24.5","0","3.6","7.1","SSE",22,"NE","SSW",15,6,53,43,"1020.9","1017.1",3,2,"17.3","23.8","No"
"2016-05-06","Cobar","12.9","26.3","0","4","5.7","ENE",24,"NE","W",15,6,54,33,"1019.5","1016.2",2,5,"19.3","25.7","No"
"2016-05-07","Cobar","15","25.8","0","3.6","5.8","ENE",31,"ENE","NE",17,17,52,46,"1017.7","1014.1",3,5,"19.8","25.4","Yes"
"2016-05-08","Cobar","18","21","6.8","4.2","0","NNE",43,"NE","NNE",24,20,67,92,"1011.8","1008.8",8,8,"20","17.1","Yes"
"2016-05-09","Cobar","16.5","21.2","43","2","0","WNW",52,"NNE","NW",24,30,96,42,"1005.7","1006.2",8,1,"18.8","19","Yes"
"2016-05-10","Cobar","12.8","18.5","1.2","2.6","12.6","W",39,"WNW","W",20,20,75,71,"1013.5","1014.1",1,8,"15.4","17.4","No"
"2016-05-11","Cobar","7.5","17.3","0.2","1.6","9.2","WSW",31,"SSW","WSW",13,17,72,48,"1023.1","1020.4",3,2,"12.2","17","No"
"2016-05-12","Cobar","7.7","20","0","2.6","3.9","WNW",20,"W","WNW",9,11,70,53,"1022.5","1020.5",4,4,"13.3","19.7","No"
"2016-05-13","Cobar","9.6","22.7","0","2.4","3.9","W",17,"N","SSE",6,4,71,51,"1026","1023.1",2,2,"16.2","22.1","No"
"2016-05-14","Cobar","10.9","24.7","0","2.4","5.8","ENE",20,"ENE","N",9,7,76,35,"1025.5","1021.3",3,5,"16.4","24.1","No"
"2016-05-15","Cobar","12.4","23.3","0","7","8.5","W",28,"NNW","W",11,15,70,40,"1021.2","1018.4",1,5,"15.7","22.9","No"
"2016-05-16","Cobar","13.9","23.5","0","7.6","3.9","NNE",24,"NNE","NNE",9,13,71,44,"1020.2","1017.4",8,7,"16.2","22.5","No"
"2016-05-17","Cobar","13.9","24.4","0","2.6","7.1","SSE",20,"SW","SW",7,7,62,36,"1019.9","1017.8",4,2,"18.3","24.3","No"
"2016-05-18","Cobar","13.7","20.5","0","2.8","3.9","ESE",17,"SE","SSW",9,6,76,56,"1019.8","1018",8,6,"15.5","20","No"
"2016-05-19","Cobar","9.5","20.4","0","1.2","7.1","SW",33,"WSW","WSW",9,17,74,38,"1021.6","1018.9",1,3,"15","20.3","No"
"2016-05-20","Cobar","9.2","20.7","0","3.6","10.6","SW",19,"S","WSW",7,9,59,49,"1024","1021.6",1,1,"14.3","19.7","No"
"2016-05-21","Cobar","10.4","19.7","0","2.8","10.7","ESE",22,"E","E",13,7,79,57,"1024.5","1020.5",1,3,"12.7","18.4","No"
"2016-05-22","Cobar","12.7","25.3","0","1.6","9.8","NNE",30,"NE","N",15,15,55,31,"1021.1","1018.1",6,7,"17.7","25.3","No"
"2016-05-23","Cobar","14.8","18.8","0","10","12.4","SSW",46,"SSW","SSW",28,19,46,27,"1021.3","1020.5",7,1,"16.1","18.4","No"
